Date,Open,High,Low,Close,Volume,Adj Close
2016-01-07,84.550003,85.75,82.669998,83.019997,15261200,83.019997
2016-01-06,87.440002,87.779999,85.160004,86.07,14141900,86.07
2016-01-05,89.050003,89.650002,87.839996,89.610001,7816500,89.610001
2016-01-04,89.529999,90.110001,87.57,88.849998,11324600,88.849998
2015-12-31,89.379997,90.860001,89.019997,89.959999,6961500,89.959999
2015-12-30,90.099998,90.980003,89.889999,90.089996,5486700,90.089996
2015-12-29,91.889999,92.580002,91.07,91.25,6244500,91.25
2015-12-28,90.309998,90.720001,89.690002,90.360001,6696200,90.360001
2015-12-24,93.949997,93.949997,92.010002,92.050003,4998700,92.050003
2015-12-23,92.199997,93.849998,91.57,93.809998,10895500,93.809998
2015-12-22,89.120003,90.790001,88.300003,90.269997,9516000,90.269997
2015-12-21,90.400002,90.699997,88.209999,89.239998,12644500,89.239998
2015-12-18,90.059998,91.269997,89.300003,89.809998,19331600,89.809998
2015-12-17,93.50,94.00,90.400002,90.540001,13994200,90.540001
2015-12-16,92.580002,93.82,90.809998,93.440002,16816900,93.440002
2015-12-15,90.580002,93.400002,90.550003,92.760002,19086400,92.760002
2015-12-14,86.300003,89.589996,85.410004,89.330002,12260500,89.330002
2015-12-11,87.849998,87.910004,86.089996,86.440002,13068200,86.440002
2015-12-10,88.00,90.459999,87.610001,89.300003,14503300,89.300003
2015-12-09,86.669998,90.139999,86.300003,87.599998,14625900,87.599998
2015-12-08,85.809998,88.00,84.25,86.440002,13203600,86.440002
2015-12-07,87.480003,87.940002,84.900002,87.279999,15319400,87.279999
2015-12-04,87.900002,89.82,86.489998,89.709999,12843500,89.709999
2015-12-03,90.809998,91.419998,88.360001,88.849998,10984300,88.849998
2015-12-02,92.599998,92.690002,90.029999,90.25,11745400,90.25
2015-12-01,90.970001,92.650002,90.970001,92.480003,6973200,92.480003
2015-11-30,90.639999,91.959999,90.440002,91.32,11282900,91.32
2015-11-27,90.25,90.839996,90.050003,90.370003,2547800,90.370003
2015-11-25,90.709999,91.32,90.160004,90.870003,5419300,90.870003
2015-11-24,90.190002,92.300003,89.800003,91.349998,8549000,91.349998
2015-11-23,88.650002,90.440002,88.110001,90.010002,6889600,90.010002
2015-11-20,90.639999,91.309998,88.809998,89.010002,8561400,89.010002
2015-11-19,92.029999,92.370003,90.43,90.830002,6096700,90.830002
2015-11-18,91.440002,92.75,91.029999,92.209999,6886900,92.209999
2015-11-17,91.269997,92.50,90.699997,91.029999,7575800,91.029999
2015-11-16,87.790001,91.470001,87.790001,91.449997,10101100,91.449997
2015-11-13,89.57,89.970001,88.190002,88.68,7676600,87.610003
2015-11-12,90.75,91.150002,89.25,89.860001,8951300,88.775765
2015-11-11,93.389999,93.709999,91.860001,92.190002,6085300,91.077654
2015-11-10,92.099998,93.50,91.839996,93.230003,6823100,92.105106
2015-11-09,93.480003,94.449997,92.099998,92.32,7659100,91.206082
2015-11-06,93.709999,94.07,91.760002,94.029999,9634200,92.895449
2015-11-05,96.050003,96.550003,94.330002,94.550003,11184800,93.409179
2015-11-04,98.019997,98.099998,96.080002,96.769997,11931300,95.602387
2015-11-03,95.419998,98.639999,95.419998,98.139999,17669200,96.955859
2015-11-02,90.610001,95.279999,90.480003,94.959999,14277300,93.814228
2015-10-30,91.139999,91.980003,89.410004,90.879997,11559300,89.783455
2015-10-29,89.32,90.93,89.139999,89.889999,6686000,88.805402
2015-10-28,88.209999,90.120003,87.919998,89.790001,8236500,88.70661
2015-10-27,87.730003,87.959999,86.739998,87.699997,9328800,86.641824
2015-10-26,90.870003,90.879997,88.580002,88.769997,8606600,87.698913
2015-10-23,90.75,91.93,90.089996,91.239998,8134800,90.139112
2015-10-22,89.739998,91.809998,89.739998,91.620003,8971700,90.514532
2015-10-21,89.440002,90.629997,89.139999,89.330002,7423400,88.252161
2015-10-20,89.50,90.489998,89.389999,89.989998,8221100,88.904194
2015-10-19,90.360001,90.540001,89.220001,90.029999,8900400,88.943712
2015-10-16,91.550003,91.660004,90.019997,91.290001,7754600,90.188511
2015-10-15,89.650002,90.870003,88.440002,90.720001,8960400,89.625389
2015-10-14,88.230003,89.970001,87.709999,89.760002,9734500,88.676973
2015-10-13,87.800003,88.940002,87.290001,88.379997,8012500,87.313619
2015-10-12,89.860001,89.980003,87.870003,88.739998,7917500,87.669276
2015-10-09,90.199997,90.400002,88.669998,89.57,10011100,88.489263
2015-10-08,87.889999,90.139999,87.800003,89.910004,11299100,88.825165
2015-10-07,88.25,89.510002,86.279999,88.120003,17670500,87.056762
2015-10-06,84.18,87.629997,84.07,86.989998,18897100,85.940392
2015-10-05,82.410004,84.190002,82.349998,84.029999,14196800,83.016107
2015-10-02,77.739998,81.550003,77.309998,81.550003,13051900,80.566035
